Time (EET),Open,High,Low,Close,Volume 
2024.02.06 21:00:00,43215.6,43304,43141.2,43293,0.01592
2024.02.06 22:00:00,43294.8,43339.6,43104.8,43126.2,0.01181
2024.02.06 23:00:00,43126.2,43298,43094.8,43199.6,0.01016
2024.02.07 00:00:00,43199.6,43244.6,43151.8,43228.2,0.01068
2024.02.07 01:00:00,43229.8,43247.6,43065.1,43127.5,0.00634
2024.02.07 02:00:00,43126.3,43213.6,43076.3,43114.7,0.00956
2024.02.07 03:00:00,43114.1,43206,43063.5,43069.7,0.0106
2024.02.07 04:00:00,43071.7,43120.1,43027.5,43055.2,0.00918
2024.02.07 05:00:00,43055.2,43061.4,42800.4,42818.1,0.01052
2024.02.07 06:00:00,42818.2,42948.6,42801.5,42932.5,0.00907
2024.02.07 07:00:00,42934.5,43050.5,42893.3,43033.3,0.00772
2024.02.07 08:00:00,43033.2,43035.5,42895.6,42960.4,0.0063
2024.02.07 09:00:00,42961,43002.2,42903.4,42915.6,0.00816
2024.02.07 10:00:00,42915.6,42984.8,42883.3,42947.5,0.00766
2024.02.07 11:00:00,42947.5,43203,42913,43157.8,0.01111
2024.02.07 12:00:00,43157.7,43179.7,42857.9,42909.9,0.0104
2024.02.07 13:00:00,42909.3,42996.2,42884.3,42944.4,0.01052
2024.02.07 14:00:00,42942.3,43102.6,42903,43086.7,0.00875
2024.02.07 15:00:00,43086.7,43186.5,43055.4,43161.6,0.01182
2024.02.07 16:00:00,43162.3,43340.4,42979.6,43045.6,0.01858
2024.02.07 17:00:00,43040.8,43198.6,42936.6,43083.8,0.01441
2024.02.07 18:00:00,43079.8,43246.6,43021.1,43244.5,0.01415
2024.02.07 19:00:00,43244.4,43720.2,43230.1,43508.4,0.02057
2024.02.07 20:00:00,43508.6,43679.5,43468.7,43669.6,0.01525
2024.02.07 21:00:00,43669.6,43709.4,43454.3,43634.7,0.01388
2024.02.07 22:00:00,43634.7,44296.2,43634.7,44166.8,0.0916
2024.02.07 23:00:00,44164,44415.9,44153.3,44234.2,0.12807
2024.02.08 00:00:00,44230.2,44375,44170.5,44191.5,0.03134
2024.02.08 01:00:00,44191.5,44382.8,44187.2,44372.3,0.01637
2024.02.08 02:00:00,44372.3,44709.3,44371.3,44705.3,0.06846
2024.02.08 03:00:00,44705.3,44717.1,44511.1,44690.6,0.07083
2024.02.08 04:00:00,44690.6,44806.8,44572.5,44676,0.06847
2024.02.08 05:00:00,44676,44753,44559.3,44568.3,0.02252
2024.02.08 06:00:00,44568.2,44630.3,44508.4,44521.7,0.00784
2024.02.08 07:00:00,44522.2,44660.9,44519.6,44583.2,0.00852
2024.02.08 08:00:00,44584.2,44610.5,44480.4,44495.1,0.01565
2024.02.08 09:00:00,44494.1,44576.6,44454.5,44542.2,0.00957
2024.02.08 10:00:00,44542.2,44766.4,44542.2,44744.8,0.00982
2024.02.08 11:00:00,44744.8,44799.8,44635.2,44719.8,0.01108
2024.02.08 12:00:00,44719.8,44872.3,44715.7,44848.8,0.01036
2024.02.08 13:00:00,44846.5,44914.5,44723.8,44723.8,0.02186
2024.02.08 14:00:00,44723.8,44872,44645,44721.4,0.03116
2024.02.08 15:00:00,44720.8,45027.4,44718.8,45003.3,0.04771
2024.02.08 16:00:00,45003.3,45243.5,44907.3,45106.4,0.08901
2024.02.08 17:00:00,45106.4,45528.7,44995.7,45486.1,0.15038
2024.02.08 18:00:00,45486.1,45544.8,44950.9,45103.6,0.14349
2024.02.08 19:00:00,45103.6,45277.3,44938.7,45073.8,0.06861
2024.02.08 20:00:00,45073.8,45358,45026.7,45338.2,0.04992
2024.02.08 21:00:00,45338.2,45468.2,45274.8,45323.7,0.09149
2024.02.08 22:00:00,45323.7,45642.7,45313.9,45555.9,0.14197
2024.02.08 23:00:00,45555.9,45555.9,45332.8,45369.2,0.08701
2024.02.09 00:00:00,45369.2,45451.4,45275.8,45323,0.04417
2024.02.09 01:00:00,45326.5,45453.3,45309,45339.6,0.0752
2024.02.09 02:00:00,45330.5,45456.4,45292,45338.4,0.07671
2024.02.09 03:00:00,45338.3,45541.8,45325.7,45527.9,0.07647
2024.02.09 04:00:00,45527.9,46410.2,45480,46325.6,0.12772
2024.02.09 05:00:00,46325.6,46391.7,46060.7,46081,0.0481
2024.02.09 06:00:00,46081,46176.8,45886.1,45991.1,0.01665
2024.02.09 07:00:00,45991.1,46313.5,45965.6,46301,0.00648
2024.02.09 08:00:00,46300.4,46300.5,46168.5,46228.3,0.00364
2024.02.09 09:00:00,46228.3,46443.6,46226.5,46245.1,0.00544
2024.02.09 10:00:00,46245.1,46696.4,46240.5,46673.1,0.00565
2024.02.09 11:00:00,46673.1,46772.1,46525.8,46562.6,0.00741
2024.02.09 12:00:00,46562.6,46832.8,46562.6,46813.8,0.00629
2024.02.09 13:00:00,46813.8,47320.5,46724,47215.1,0.0138
2024.02.09 14:00:00,47214.2,47693,47165.5,47352.1,0.01837
2024.02.09 15:00:00,47352.1,47671.3,47283.3,47495.7,0.01189
2024.02.09 16:00:00,47495.7,47740.9,46740,47093.5,0.01971
2024.02.09 17:00:00,47092.3,47308.9,46804.6,47197.2,0.01769
2024.02.09 18:00:00,47196.4,47531.7,47171.9,47321.9,0.0182
2024.02.09 19:00:00,47321.9,47702.3,47259.7,47691.4,0.01773
2024.02.09 20:00:00,47689.5,48226.3,47544.4,47639.9,0.02294
2024.02.09 21:00:00,47639.9,47719.7,47304.7,47547.3,0.01696
2024.02.09 22:00:00,47547.3,47750.2,47526.9,47579.8,0.01397
2024.02.09 23:00:00,47579.8,47651.4,47351.2,47602.1,0.02776
2024.02.10 00:00:00,47607.3,47658.9,47135.2,47370.6,0.00233
2024.02.10 01:00:00,47370.6,47382.3,47138.5,47219,0.00203
2024.02.10 02:00:00,47217.4,47337.8,47131.5,47166.7,0.00213
2024.02.10 03:00:00,47172.6,47434.4,47140.4,47384.3,0.00204
2024.02.10 04:00:00,47384.3,47431,47356.8,47402,0.00128
2024.02.10 05:00:00,47402,47583.9,47402,47463.6,0.00124
2024.02.10 06:00:00,47463.6,47526.2,47416.1,47509.3,0.0009
2024.02.10 07:00:00,47509.3,47531.7,47368.5,47431.6,0.00076
2024.02.10 08:00:00,47431.6,47454.6,47361.1,47448,0.00077
2024.02.10 09:00:00,47448,47451.3,47248.1,47253.6,0.00089
2024.02.10 10:00:00,47252.7,47317.7,47119.4,47150.8,0.01099
2024.02.10 11:00:00,47150.8,47285.8,47116,47128.8,0.00968
2024.02.10 12:00:00,47128.8,47217.1,46913.6,46942.1,0.01433
2024.02.10 13:00:00,46942.1,47243.1,46924.7,47236.8,0.01538
2024.02.10 14:00:00,47236.8,47312.9,47209.9,47278.9,0.01155
2024.02.10 15:00:00,47278.9,47415.8,47153.2,47346.8,0.01007
2024.02.10 16:00:00,47346.8,47409.6,47286.3,47311.6,0.00572
2024.02.10 17:00:00,47308.7,47395.9,47292.3,47390.5,0.00449
2024.02.10 18:00:00,47390.5,47396.7,47252.9,47285.2,0.00502
2024.02.10 19:00:00,47285.2,47377.3,47210.1,47236.9,0.00601
2024.02.10 20:00:00,47236.9,47381.4,47230.6,47375.2,0.00685
2024.02.10 21:00:00,47375.2,47696.1,47351.9,47571,0.01078
2024.02.10 22:00:00,47571,48205.2,47505.8,47912.8,0.01693
2024.02.10 23:00:00,47912.8,48178.6,47830.7,47978.8,0.02168
2024.02.11 00:00:00,47978.8,48029.5,47645.7,47871,0.01255
2024.02.11 01:00:00,47871.1,47980.1,47749.2,47793.5,0.01101
2024.02.11 02:00:00,47793.5,47821,47661.1,47775.1,0.0106
2024.02.11 03:00:00,47775.1,47811.8,47615.7,47674.3,0.01038
2024.02.11 04:00:00,47674.3,47817.5,47668.5,47813.4,0.00707
2024.02.11 05:00:00,47813.4,48600.6,47812.8,48563.9,0.02427
2024.02.11 06:00:00,48563.9,48628.9,48309.4,48340.5,0.01958
2024.02.11 07:00:00,48340.5,48376.8,48191.5,48277.2,0.01064
2024.02.11 08:00:00,48277.2,48347.8,48189.1,48271.8,0.00915
2024.02.11 09:00:00,48270.1,48391.4,48116.2,48227,0.0124
2024.02.11 10:00:00,48227,48323.5,48124.8,48183.3,0.00735
2024.02.11 11:00:00,48183.3,48271.1,48150.7,48180.2,0.00485
2024.02.11 12:00:00,48180.2,48233.2,47969.6,48185.4,0.00882
2024.02.11 13:00:00,48185.4,48483.6,48185.2,48462.6,0.0123
2024.02.11 14:00:00,48462.4,48509.4,48306,48352.9,0.01334
2024.02.11 15:00:00,48351.8,48401.5,48092.4,48110.3,0.01599
2024.02.11 16:00:00,48110.3,48282.9,47991.2,48277.7,0.01311
2024.02.11 17:00:00,48275.8,48278.6,48085.8,48184.9,0.00929
2024.02.11 18:00:00,48184.9,48238.8,48010.5,48152.5,0.01202
2024.02.11 19:00:00,48152.5,48429.9,48152.5,48335.4,0.01171
2024.02.11 20:00:00,48335.4,48397.2,48071.8,48325.3,0.01195
2024.02.11 21:00:00,48322.2,48413.5,48288.7,48321.8,0.00813
2024.02.11 22:00:00,48321.8,48403.1,48034.7,48078.2,0.01511
2024.02.11 23:00:00,48078.2,48180.6,48024.3,48165.3,0.01089
2024.02.12 00:00:00,48165.3,48298.3,48132.4,48175.9,0.00168
2024.02.12 01:00:00,48175.9,48339.7,48070.5,48337.8,0.0094
2024.02.12 02:00:00,48337.8,48847.6,48279,48647.2,0.01455
2024.02.12 03:00:00,48645.3,48657.6,48383.8,48530.7,0.01127
2024.02.12 04:00:00,48530.6,48583.3,48062.4,48193.8,0.01192
2024.02.12 05:00:00,48193.8,48273.4,48110.5,48199.3,0.0093
2024.02.12 06:00:00,48199.3,48199.3,48074.3,48113.3,0.00874
2024.02.12 07:00:00,48113.3,48226.3,48111,48111,0.00734
2024.02.12 08:00:00,48111,48209,47813.4,48193.2,0.01043
2024.02.12 09:00:00,48193.2,48415.8,48167,48243.6,0.01164
2024.02.12 10:00:00,48243.6,48348.8,48119.9,48147.9,0.00601
2024.02.12 11:00:00,48147.9,48167.3,47873.2,47914.8,0.00678
2024.02.12 12:00:00,47914.8,48104,47752.1,47913.9,0.00729
2024.02.12 13:00:00,47913.9,47962.3,47790.4,47932.3,0.00683
2024.02.12 14:00:00,47930.9,48071.5,47882.9,48064.7,0.00462
2024.02.12 15:00:00,48064,48085.8,47927,47981.2,0.00427
2024.02.12 16:00:00,47981,48834.3,47962.5,48833.4,0.01424
2024.02.12 17:00:00,48835,49988.7,48715.1,49952,0.0271
2024.02.12 18:00:00,49959.1,49987.8,49463.1,49629.2,0.13349
2024.02.12 19:00:00,49629.2,50383.7,49607.1,49911.3,0.2357
2024.02.12 20:00:00,49907.3,50040.6,49712.8,49783.4,0.16969
2024.02.12 21:00:00,49780.3,49982.3,49570,49580.2,0.14784
2024.02.12 22:00:00,49580.2,50306.8,49580.2,50238.3,0.15418
2024.02.12 23:00:00,50238.3,50352.9,49877.9,49877.9,0.16451
2024.02.13 00:00:00,49877.9,50133.3,49877.9,50080.3,0.07984
2024.02.13 01:00:00,50080.3,50105.8,49939.8,49974.6,0.13774
2024.02.13 02:00:00,49974.6,50210.3,49960.6,50157.8,0.12952
2024.02.13 03:00:00,50160.7,50426.1,50053,50204.1,0.10733
2024.02.13 04:00:00,50204.1,50215.3,49903.7,50005,0.10839
2024.02.13 05:00:00,50008.6,50017.3,49781.8,49851.7,0.11484
2024.02.13 06:00:00,49852.5,50025.8,49842.8,49963.9,0.11504
2024.02.13 07:00:00,49963.9,50109.5,49864.2,50109.5,0.0817
2024.02.13 08:00:00,50105.5,50152.3,50019.3,50054.8,0.07552
2024.02.13 09:00:00,50054.8,50162.6,49957.8,50046.5,0.09132
2024.02.13 10:00:00,50046.5,50196.3,50024.8,50165.3,0.10144
2024.02.13 11:00:00,50165.3,50286.9,50054.4,50255.2,0.07255
2024.02.13 12:00:00,50255.4,50262.9,49892.3,49908.6,0.08386
2024.02.13 13:00:00,49908.6,50066.5,49710.2,50039.3,0.11755
2024.02.13 14:00:00,50035.3,50041,49841.4,49901.8,0.09566
2024.02.13 15:00:00,49902.2,49973,49260.6,49570.1,0.11163
2024.02.13 16:00:00,49569.9,49688.9,48451.9,48729.2,0.14394
2024.02.13 17:00:00,48729.2,49050,48482.4,48774.8,0.16388
2024.02.13 18:00:00,48772.8,48896.6,48518,48521.6,0.11033
2024.02.13 19:00:00,48517.6,48930.4,48372.4,48887.3,0.11164
2024.02.13 20:00:00,48883.3,49315.5,48868,49159,0.11659
2024.02.13 21:00:00,49159,49310.4,48968.9,49093.9,0.11049
2024.02.13 22:00:00,49092.5,49560.7,49071.6,49460.6,0.10552
2024.02.13 23:00:00,49460.6,49802.3,49405.5,49599,0.08863
2024.02.14 00:00:00,49599,49681.2,49419.7,49574,0.05357
2024.02.14 01:00:00,49571.1,49825.1,49422.5,49763.2,0.09512
2024.02.14 02:00:00,49760,49776.7,49450.4,49542.8,0.0811
2024.02.14 03:00:00,49549.6,49595.8,49398,49489.4,0.08143
2024.02.14 04:00:00,49489.4,49615.5,49437.4,49551.6,0.05339
2024.02.14 05:00:00,49551.6,49668.3,49529,49565.4,0.05142
2024.02.14 06:00:00,49565.4,49631.5,49288.1,49439.2,0.09371
2024.02.14 07:00:00,49439.2,49690.3,49439.2,49605.1,0.09517
2024.02.14 08:00:00,49601.1,49705.7,49568.3,49694.9,0.07601
2024.02.14 09:00:00,49690.9,49936.6,49685.2,49897.3,0.12988
2024.02.14 10:00:00,49897.3,50840.7,49799.9,50802.7,0.13429
2024.02.14 11:00:00,50802.9,51722.7,50690.4,51599.6,0.3555
2024.02.14 12:00:00,51605.1,51629.3,51288.6,51354.9,0.56409
2024.02.14 13:00:00,51354.9,51758.6,51051.2,51597.3,0.54645
2024.02.14 14:00:00,51598.3,51867.9,51465.9,51613.9,0.59441
2024.02.14 15:00:00,51613.9,51855.7,51547.8,51827.5,0.44216
2024.02.14 16:00:00,51826.8,52094.8,51612.1,51978.1,0.45597
2024.02.14 17:00:00,51978.1,52053.8,51375.3,51665.5,0.45058
2024.02.14 18:00:00,51665.5,51813.7,51284.9,51659.6,0.39859
2024.02.14 19:00:00,51655,51791.2,51566.1,51734,0.30113
2024.02.14 20:00:00,51733.3,51755.9,51432.7,51511,0.32078
2024.02.14 21:00:00,51511.2,51750.9,51267.7,51737.5,0.2353
2024.02.14 22:00:00,51737.5,51941.4,51705.3,51756.7,0.02585
2024.02.14 23:00:00,51761.9,51857.6,51541.6,51809.4,0.02528
2024.02.15 00:00:00,51809.4,51894.8,51685,51869,0.02489
2024.02.15 01:00:00,51868.8,51961.8,51811.9,51872.9,0.02343
2024.02.15 02:00:00,51872.9,52567.3,51847.2,52407.1,0.05858
2024.02.15 03:00:00,52407.1,52425.4,51804.2,51988.2,0.04631
2024.02.15 04:00:00,51988.2,52285.5,51955.8,52135.5,0.02216
2024.02.15 05:00:00,52134.4,52475.8,52117.7,52429.8,0.01415
2024.02.15 06:00:00,52427.3,52440.7,52207.1,52231.1,0.0177
2024.02.15 07:00:00,52229.7,52323.2,51886.8,52035.1,0.01898
2024.02.15 08:00:00,52035.1,52168.6,51925.2,52058.4,0.01886
2024.02.15 09:00:00,52058.5,52187.3,51728.7,51862,0.01633
2024.02.15 10:00:00,51862,52050.9,51732.5,52017.5,0.02093
2024.02.15 11:00:00,52018.4,52326.4,51968.9,52264.3,0.02279
2024.02.15 12:00:00,52264.3,52421.8,52167.8,52374.1,0.01982
2024.02.15 13:00:00,52374.1,52542.6,52239.5,52394.7,0.05127
2024.02.15 14:00:00,52394.7,52551.6,52160.5,52402.3,0.0635
2024.02.15 15:00:00,52400.9,52417.9,52156.3,52287.8,0.04831
2024.02.15 16:00:00,52298.3,52882.8,52160.8,52688.2,0.09718
2024.02.15 17:00:00,52687.5,52722.4,51787,52016.6,0.12285
2024.02.15 18:00:00,52016.6,52434.9,51804,52317.5,0.30533
2024.02.15 19:00:00,52317.8,52369.6,51921.1,51937.1,0.37719
2024.02.15 20:00:00,51937,52126.8,51895.3,52044.9,0.32018
2024.02.15 21:00:00,52043.9,52129.6,51808.6,52085.8,0.3369
2024.02.15 22:00:00,52088.3,52096.6,51669.1,51761.9,0.29635
2024.02.15 23:00:00,51761.9,51888.8,51395.9,51403.2,0.32777
2024.02.16 00:00:00,51403.2,51903.1,51397.1,51724.2,0.31168
2024.02.16 01:00:00,51723.3,52074.2,51700.5,51971.5,0.21682
2024.02.16 02:00:00,51971,52095.8,51886.5,52004.7,0.21466
2024.02.16 03:00:00,52004.5,52232.2,51962.4,52036.9,0.22753
2024.02.16 04:00:00,52029.3,52285.3,51926.3,52256.3,0.2172
2024.02.16 05:00:00,52256.3,52412,52170.7,52357.2,0.24709
2024.02.16 06:00:00,52357.9,52424.2,52186,52195.3,0.19366
2024.02.16 07:00:00,52195.4,52268.9,52059.4,52128.7,0.23629
2024.02.16 08:00:00,52128.4,52226.9,51895.9,51952,0.27645
2024.02.16 09:00:00,51952.3,52017.8,51786.2,51808.5,0.29473
2024.02.16 10:00:00,51809.1,52063.3,51777.4,51895.8,0.32668
2024.02.16 11:00:00,51895.8,52048.3,51656.6,51903.9,0.34932
2024.02.16 12:00:00,51903.9,52348.8,51863.4,52341.4,0.29007
2024.02.16 13:00:00,52341.4,52465,52241.5,52272.1,0.39413
2024.02.16 14:00:00,52267.7,52466,52161.2,52450.4,0.34901
2024.02.16 15:00:00,52452.8,52546.8,52201.2,52527.1,0.32267
2024.02.16 16:00:00,52527.1,52621,51821.3,51988,0.42575
2024.02.16 17:00:00,51988,51988,51665.1,51929.6,0.44079
2024.02.16 18:00:00,51931.6,52309.6,51895.8,52096.9,0.28878
2024.02.16 19:00:00,52088.5,52122.7,51871.1,52070.6,0.05004
2024.02.16 20:00:00,52069.6,52092,51887.3,52026.3,0.05495
2024.02.16 21:00:00,52026.3,52091.8,51714.5,51807.7,0.04924
2024.02.16 22:00:00,51806.7,51956.6,51745.9,51893.9,0.07081
2024.02.16 23:00:00,51893.9,52053.8,51810.7,52048,0.01438
2024.02.17 00:00:00,52048,52098.7,51984.2,52085.8,0.00041
2024.02.17 01:00:00,52080.1,52324.4,52056.3,52222.5,0.00075
2024.02.17 02:00:00,52222.5,52270.6,52093.4,52095.8,0.0007
2024.02.17 03:00:00,52095.8,52119.1,51935.1,52061,0.00066
2024.02.17 04:00:00,52061,52112.8,51976.2,52025.1,0.00049
2024.02.17 05:00:00,52025.1,52060.5,51982.8,52056.8,0.00033
2024.02.17 06:00:00,52056.8,52135.2,52011.1,52081.6,0.00033
2024.02.17 07:00:00,52079.7,52085.2,51882.2,52007,0.00038
2024.02.17 08:00:00,52006.5,52035.7,51964.1,52006.4,0.00027
2024.02.17 09:00:00,52006.4,52045.5,51985.5,51986,0.00024
2024.02.17 10:00:00,51965.1,51965.1,51766,51779.5,0.00754
2024.02.17 11:00:00,51779.5,51846.7,51708.6,51727.7,0.00838
2024.02.17 12:00:00,51726.2,51765.6,51544.1,51757.3,0.01376
2024.02.17 13:00:00,51757.3,51835.2,51730,51742.6,0.00667
2024.02.17 14:00:00,51740.9,51778.7,51601.3,51758.8,0.00692
2024.02.17 15:00:00,51756.9,51762.3,51150.2,51227.9,0.03142
2024.02.17 16:00:00,51226.7,51374.8,50678.7,50887.4,0.0448
2024.02.17 17:00:00,50886.9,51219.2,50686.5,51023.9,0.03514
2024.02.17 18:00:00,51023.2,51057,50788.8,50995.7,0.02008
2024.02.17 19:00:00,50995.6,51306.8,50991.6,51253.1,0.01573
2024.02.17 20:00:00,51252.5,51329.7,51184.9,51303.6,0.00841
2024.02.17 21:00:00,51303.6,51484.8,51281.4,51442.6,0.00979
2024.02.17 22:00:00,51438.5,51607.9,51355.1,51563.4,0.00912
2024.02.17 23:00:00,51563.4,52049.2,51482.4,51838.4,0.02625
2024.02.18 00:00:00,51838.4,51907,51634.7,51750.6,0.01238
2024.02.18 01:00:00,51742,51781.8,51639.8,51692.7,0.00705
2024.02.18 02:00:00,51692.7,51806.7,51587.4,51720.9,0.00822
2024.02.18 03:00:00,51725.7,51844.6,51541.4,51579.6,0.00997
2024.02.18 04:00:00,51575.9,51603.3,51223.4,51316.1,0.01798
2024.02.18 05:00:00,51316,51521.6,51305.2,51517,0.0083
2024.02.18 06:00:00,51517,51677.3,51514.8,51609.5,0.00909
2024.02.18 07:00:00,51609.5,51725.7,51582.2,51694,0.00586
2024.02.18 08:00:00,51694,51737.6,51448,51542.4,0.00898
2024.02.18 09:00:00,51542.4,51781.6,51482.4,51702.9,0.01015
2024.02.18 10:00:00,51702.9,51837.9,51693,51831.8,0.00567
2024.02.18 11:00:00,51831.8,52033,51831.8,52018.2,0.01091
2024.02.18 12:00:00,52016.7,52100.3,51839.1,51872.1,0.00972
2024.02.18 13:00:00,51872,51878.9,51734.8,51870.2,0.00647
2024.02.18 14:00:00,51869,51907,51580.9,51594.9,0.00825
2024.02.18 15:00:00,51592.9,51727.8,51586.7,51667.7,0.00882
2024.02.18 16:00:00,51667.2,51977.7,51665.2,51924.8,0.00958
2024.02.18 17:00:00,51924.8,51937.8,51779.3,51816.7,0.00795
2024.02.18 18:00:00,51816.5,51923.1,51716.1,51885.4,0.00651
2024.02.18 19:00:00,51884,52020.5,51835.7,51880.6,0.00799
2024.02.18 20:00:00,51879,51879,51696,51836.3,0.00836
2024.02.18 21:00:00,51836.3,51910.5,51744.3,51806.6,0.00792
2024.02.18 22:00:00,51806,51821.3,51640.9,51817.3,0.00651
2024.02.18 23:00:00,51817.3,51956.3,51797.8,51901.6,0.00543
2024.02.19 00:00:00,51918.3,52459.7,51905.4,52278.5,0.00616
2024.02.19 01:00:00,52281.8,52397.5,52031.2,52188,0.07822
2024.02.19 02:00:00,52188,52463.8,52148.9,52224.4,0.07165
2024.02.19 03:00:00,52224.4,52228,51952.8,52126.4,0.04833
2024.02.19 04:00:00,52126.4,52247.9,52124.9,52186.2,0.03257
2024.02.19 05:00:00,52186.2,52206.2,52026.6,52105.3,0.02787
2024.02.19 06:00:00,52105.3,52258.6,52061.4,52135.2,0.03317
2024.02.19 07:00:00,52135.2,52194.9,52032.2,52165.3,0.04088
2024.02.19 08:00:00,52165.3,52510.2,52165.3,52437.4,0.37185
2024.02.19 09:00:00,52437.4,52527.2,52347,52437.2,0.28814
2024.02.19 10:00:00,52437.3,52454.7,52116.2,52152,0.29036
2024.02.19 11:00:00,52152,52406.6,52150,52303.1,0.28717
2024.02.19 12:00:00,52303.1,52487.8,52210.1,52396.5,0.30762
2024.02.19 13:00:00,52396.9,52463.8,52329.9,52374.7,0.27779
2024.02.19 14:00:00,52374.7,52493.9,52281.8,52322.7,0.15432
2024.02.19 15:00:00,52324.3,52415.4,52167.7,52192.8,0.2305
2024.02.19 16:00:00,52191.7,52237.5,52069.8,52139.1,0.24251
2024.02.19 17:00:00,52139.1,52386,52078.7,52166.7,0.23577
2024.02.19 18:00:00,52166.7,52266.1,51729.9,51817.4,0.25384
2024.02.19 19:00:00,51817.4,52247.2,51732.4,52193.4,0.3517
2024.02.19 20:00:00,52193.9,52241.7,51963.4,51970.9,0.27911
2024.02.19 21:00:00,51967.5,51976,51829.6,51863,0.23724
2024.02.19 22:00:00,51863,51975.7,51808.9,51853.9,0.18057
2024.02.19 23:00:00,51852.9,51958.4,51746.3,51944.6,0.21081
2024.02.20 00:00:00,51944.6,52148.7,51906.1,51987.2,0.18194
2024.02.20 01:00:00,51987,52054.9,51757.5,51817.3,0.23962
2024.02.20 02:00:00,51816.8,51872.8,51542.3,51683.7,0.31375
2024.02.20 03:00:00,51683.7,51747.5,51358.2,51680.8,0.31974
2024.02.20 04:00:00,51680.2,51797.1,51592.4,51753.2,0.20847
2024.02.20 05:00:00,51753.2,51822,51616.5,51622.3,0.23361
2024.02.20 06:00:00,51622.3,51858.2,51558.4,51825.2,0.21387
2024.02.20 07:00:00,51825.5,52020,51790.1,51941.2,0.20916
2024.02.20 08:00:00,51941.2,52066.7,51933.2,51983.1,0.15194
2024.02.20 09:00:00,51981.9,52012.4,51846.2,51879.6,0.17963
2024.02.20 10:00:00,51879.4,51919.4,51626.9,51810.9,0.165
2024.02.20 11:00:00,51810.5,51862.6,51597.5,51804.4,0.24338
2024.02.20 12:00:00,51806.1,52160.8,51803.9,52160.8,0.24583
2024.02.20 13:00:00,52157,52422.3,52154.7,52327.8,0.25778
2024.02.20 14:00:00,52327.8,52430.5,52177.5,52230.3,0.2537
2024.02.20 15:00:00,52230.8,53016.9,52186.5,52881.3,0.30578
2024.02.20 16:00:00,52881.3,52901.3,51831,52086.7,0.32134
2024.02.20 17:00:00,52085.8,52120.8,51410,51737.4,0.28365
2024.02.20 18:00:00,51737.4,51832,51409.7,51436.5,0.28039
2024.02.20 19:00:00,51436.5,51436.5,50801.9,51361.5,0.18172
2024.02.20 20:00:00,51361.5,51580.4,51280.1,51546.7,0.11232
2024.02.20 21:00:00,51546.7,52154.8,51470.9,52136.7,0.13371
2024.02.20 22:00:00,52133.8,52262.2,51991.3,52028.9,0.15826
2024.02.20 23:00:00,52028.9,52217.6,51940.2,52067.5,0.13916
2024.02.21 00:00:00,52067.5,52344.5,52049.8,52224.3,0.1028
2024.02.21 01:00:00,52220.2,52557.9,52220.2,52304.7,0.1531
2024.02.21 02:00:00,52304.5,52407.3,52169.1,52224.4,0.11863
2024.02.21 03:00:00,52225.4,52334.9,52090.9,52151.2,0.09985
2024.02.21 04:00:00,52151.2,52197.8,52082.8,52107.1,0.10297
2024.02.21 05:00:00,52107.1,52139.4,52032.9,52043.8,0.08846
2024.02.21 06:00:00,52043.8,52053.3,51867.6,51997.9,0.06681
2024.02.21 07:00:00,51997.2,52149.4,51855,51875.8,0.08108
2024.02.21 08:00:00,51875.8,51931.2,51714,51780.4,0.14133
2024.02.21 09:00:00,51779.8,51818.3,51519,51603.4,0.13982
2024.02.21 10:00:00,51602.9,51812.9,51569,51703.9,0.13577
2024.02.21 11:00:00,51703.9,51728.2,51038.8,51133.3,0.18162
2024.02.21 12:00:00,51131.5,51447.1,50931.3,51309.8,0.15868
2024.02.21 13:00:00,51309.8,51404.4,50851.4,51002.6,0.14318
2024.02.21 14:00:00,51003.4,51431.7,50680,51354.4,0.16436
2024.02.21 15:00:00,51353.8,51480.1,50937.9,51217.5,0.16543
2024.02.21 16:00:00,51215.8,51242.5,50806.3,50958.8,0.20366
2024.02.21 17:00:00,50960.6,51353.8,50878.4,51189.6,0.18013
2024.02.21 18:00:00,51190,51460.9,51065.1,51387.9,0.27178
2024.02.21 19:00:00,51385.6,51465.3,50932.1,50967.2,0.27447
2024.02.21 20:00:00,50967.2,51142.7,50856.1,50897.6,0.26362
2024.02.21 21:00:00,50897.6,51099.6,50691.8,51099.6,0.28171
2024.02.21 22:00:00,51099.6,51170.2,50902.1,50996.8,0.21216
2024.02.21 23:00:00,50995.9,51430.8,50984.1,51425,0.30371
2024.02.22 00:00:00,51425,51560.5,51269.1,51552.1,0.16218
2024.02.22 01:00:00,51552.1,51983.3,51530.8,51889.2,0.28336
2024.02.22 02:00:00,51889.2,51912.4,51546.8,51571.6,0.25467
2024.02.22 03:00:00,51571.6,51671.8,51190,51272.7,0.26039
2024.02.22 04:00:00,51273,51510.8,51263.4,51452,0.26404
2024.02.22 05:00:00,51453.2,51679.8,51406.5,51611.3,0.18672
2024.02.22 06:00:00,51611.4,51666.9,51385.2,51467.4,0.19058
2024.02.22 07:00:00,51467.3,51705.4,51450.8,51546.3,0.1753
2024.02.22 08:00:00,51546.8,51828.7,51546.3,51796.4,0.1977
2024.02.22 09:00:00,51796.4,51935.7,51690.8,51850.8,0.26971
2024.02.22 10:00:00,51850.7,51956.2,51701.2,51919.7,0.22442
2024.02.22 11:00:00,51918.4,52049.9,51726.4,51980,0.26165
